video_id,video_baslik,keyword,yorum,begeni,yanit_sayisi,tarih,kanal,temiz_yorum,duygu,duygu_skor,lda_konu,lda_skor
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Osmanlinin bir mahallesindeki yasamis olan  cingeneler icin hava kuvvetine gerek yok.  Turkiyeyi su milletle kiyaslayip kucultmeyin,1,0,,@Teomanarslan-q7o,osmanli mahalles yasamis cingene hav kuvvet gerek turkiye millet kiyaslayip kucultmey,Nötr,0.5,2,0.4922
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,TÜRKİYE’YE yönelik düşmanca tavrına son ver; aksi takdirde bir gün —hiç beklemediğin bir anda— biz...umarım anladınız yunanistan 😂,0,0,,@xsh6ufrug36ige2,türki yönelik düşma tavr son ver aksi takdir gün beklemedik umar anladı yunanis pozitif,Pozitif,0.67,2,0.7188
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Yunanistan bizim rakibimiz değil bizim için bir böcek gibi ezeriz bizim rakibimiz abd çin Rusya,1,0,,@ferdi625,yunanis rakip böcek ezer rakip abd çin rusya,Nötr,0.5,2,0.8198
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Depremde desdek olup şimdi böyle davranmak nedir,0,0,,@kafkas.1234,depre desdek davranmak,Nötr,0.5,2,0.5092
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Yunanı F35sizde Yeneriz😊,3,1,,@GürselErdogan-c5z7r,yuna yener pozitif,Pozitif,0.67,2,0.3787
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,❤Tükiyede sizin korkacağınız kadar uçak var zaten,1,1,,@MenekseŞahintaş,pozitif tükiye korkacak uçak,Pozitif,0.67,2,0.3788
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"Birakin bu yunanlilari ,, eski bir Osmanlı eyaleti ,, büyütmeyelim bunları",1,0,,@stmg3656,birak yunanli eski osmanlı eyalet büyütmeyel bun,Nötr,0.5,5,0.394
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"Niye endişe ediyorsunuz kardeşim, değişen bir şey olmaz ki. Şimdi de savaşsan kaybedeceksin bunları aldıktan sonrada savaşsan kaybedeceksin. Bırakın bunları düşünmeyi hayatınızı yaşayın 😂",0,0,,@batuhan2902,endiş ediyor kardeş değişe olmaz savaş kaybedecek bun aldık sonra savaş kaybedecek bırak bun düşünme hayat yaşay pozitif,Pozitif,0.67,5,0.3963
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,who is greece ? 😂,0,0,,@kaanyavaslar,who gree pozitif,Pozitif,0.67,6,0.4221
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Komikler gerçekten sizi takan kim,0,0,,@Zehra-f9i1h,komik gerçek taka,Nötr,0.5,3,0.3624
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Bu F35 ne acaba? Uçak olduğunu bende biliyorum.,0,0,,@Sabuha-p3b,uçak olduk biliyor,Nötr,0.5,2,0.4476
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Hani kaan uçuyordu motorunu kendimiz üretiyorduk?🤔,0,0,,@Şakiroviç,hani kaan uçuyor motor kendi üretiyor,Nötr,0.5,2,0.5341
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"Bir amerikalıda, lan zaten adamlar kendileri üretecek yakında hazır istiyorlarken satalım para kazanalım demiyor mu",0,0,,@efenarmot2116,amerikalı adam kendi üretecek yak hazır istiyor satal par kazanal demiyor,Nötr,0.5,2,0.8347
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,They will never come 😊,0,0,,@tomrallis4671,they will never come pozitif,Pozitif,0.67,3,0.361
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"TF35000'i ürettik biz zaten, eğer o motorları alırsak bizdeki motor teknolojisi geriye düşer. Kendi uçağımızda yine kendi motorumuzu kullanmak en hayırlısıdır, ki dünya pazarına da açılması mümkün olsun böylece.",0,0,,@Buldumcuklu,üret motor alır motor teknolojis geri düşer uçak motor kullanmak hayırlıs dünya pazar açılmas mümk böyleç,Negatif,0.67,2,0.8444
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,12 milyon domuz avcisi memleket te  ezeriz yunani Osmanlı'nın yikildigi gibi degiliz,3,2,,@mehmetalav1758,milyo avcis memleket ezer yunani osmanlı nın yikildigi degil,Nötr,0.5,2,0.4658
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"Yani gorunen sey asker sayisi Yunanistanin yasli nufusu hakikaten cok fazla geri kalanda avrupa ulkelerinde calisiyor Yunanistan icinde dogum sayisi cok dusuk bazi koylerde ise boş olarak koy statusunde bu sayi az oldugundan belediyedende yararlanma ona gore 
Yani ya kiralik asker yoluna gider yada nufusuna gore baska önlemler alabilir 
Ama su an Yunanistan da yasayan nufus 6 ila 7 milyon arasinda bulgar vatandasida cok sayida var yazlik bolgelerde acilen nufusun artmasi icin bazi önlemler almasi gerekiyor",0,0,,@hikmetkara5175,gorune sey asker sayis yunanista yasli nufus hakika cok faz ger kala avrup ulke calisiyor yunanis dogu sayis cok dusuk bazi koyler boş koy statusunde sayi oldugu belediyede yararlanma gore kiralik asker yol gider nufu gore baska önlem alabilir yunanis yasaya nufus ila milyo aras bulgar vatandasi cok sayi yazlik bolge acile nuf artmasi bazi önlem almasi gerekiyor,Nötr,0.5,2,0.5325
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Kaan envantere gelince zaten oturacaklar aşağa ..,0,0,,@MehmetGün-i2e,kaan envanter gel oturacak aşak,Nötr,0.5,2,0.312
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Ya Ne demezsiniz AMG,0,0,,@kumanlar1,demez amg,Nötr,0.5,2,0.2513
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Dandik uzaktan kumandali f-35 i istemiyoruz.,0,0,,@yavuzyurur7129,dandik uzak kumandali istemiyor,Nötr,0.5,2,0.3787
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Yunanistan'ı takan kim olm herşeyden kendine pay koparma derdindeler,1,1,,@ksnsneksm8764,yunanis taka olm herşey kendi pay koparma derdinde,Nötr,0.5,5,0.5005
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Kaandan devam ayrıca MSB 42 librelik motorunu neden kullanmıyoruz,0,2,,@KikiDuyu-q9l,kaan deva msb librelik motor kullanmıyor,Nötr,0.5,2,0.7012
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,ya ne   f35 mis ula yunan  takilmayin  bizim derdimiz  sizi  yikmak  olsa bunu yunanistana  girerekte yapariz  :D,0,0,,@a.kursat9281,mis yuna takilmay derdi yikmak yunanista girerek yapariz,Nötr,0.5,2,0.4296
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"Editöre yorum: çok güzel içerikler üretiyorsunuz. Ancak Türkçe'mizin kullanımı konusunda naçizane bir ricam olacak. Çünkü birçok kez karışma çıktı, çıkıyor. Bu videoda geçen ""Eski Yunanistan Kara Kuvvetleri Komutanı"" ifadesi yerine ""Yunanistan ESKI Kara Kuvvetleri Komutanı"" ifadesi anlatım bozukluğunu engelleyecektir. Eski olan Yunanistan değil, KKK dir. Teşekkürler",0,1,,@mevlutnacar6158,editör güzel içerik üretiyor türkçe miz kullan konu naçiza rica olacak karışma çık çıkıyor geçe eski yunanis kar kuvvet komuta ifades yer yunanis eski kar kuvvet komuta ifades anlat bozukluk engelleyecek eski yunanis kkk dir teşekkür,Pozitif,0.79,4,0.4998
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"F 35 almazsak Yunan bize galebe mi edecek ?
Şu anda baskın olan onlar mı ?
İran sadece füze ile dünyanın baş belası  ABD ve İsrail'e karşı savaş kazandı.
İçeride istihbarat veren o ç  olmazsa Yunan vız gelir trıs gider.
İçimizde çok Yunan var. Hatta ı yunanlara hayran çok türk de var",1,0,,@alikaya8802,almaz yuna galep edecek bask ran füz dünya baş belas abd srail karşı savaş kaza çeri istihbarat vere olmaz yuna vız gelir trıs gider yuna hat yunan hayra türk,Nötr,0.5,2,0.7724
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"Türkiye için Yunaniatan Yok Zaten ...
Fransistan İngiliztan İtraitan olarak belki varsınız...",0,0,,@NoNoNahhMoney,türki yunania fransis ngilizta trai,Nötr,0.5,2,0.5091
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Yunanları savaş olsa yeneriz  yaşasın Türkiye Cumhuriyeti ❤,0,1,,@Mega_şovalyenerf,yunan savaş yener yaş türki cumhuriyet pozitif,Pozitif,0.67,2,0.4416
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Yahu f35 ler değil kaan nı üzerine yoğunlaşmalıyız.,0,0,,@suleymanmese400,yahu ler kaan üzer yoğunlaşmal,Nötr,0.5,2,0.7493
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Motorlar gelsin ancak f35 gelmesin,0,0,,@greennefer81,motor gel gelme,Nötr,0.5,2,0.5262
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Uçurmak için her gün şifre istemen gerek,2,5,,@FREKANSDÜNYASI,uçurmak gün şifre isteme gerek,Nötr,0.5,5,0.3867
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,yunanlarn her tarafa cadiriciolsa ne olur la,0,0,,@faithproduzent5517,yunanlarn taraf cadiriciol,Nötr,0.5,2,0.5093
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,F35 vermezler CATSA sorunu var ama mozorlari verirlerse en azindan kaan motorunu yapana kadar zaman kazaniriz.,0,0,,@alpkonak178,vermez cat sor mozorlari verir kaan motor yapa zama kazanir,Nötr,0.5,2,0.8309
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,F35 almak için ödediğimiz tonla para geldi mi ? uçaklar geldi mi ? Gelmediyse keriz gibi bir daha para verip motor mu alacağız.Şaka gibiyiz  resmen,0,0,,@anl7879,almak ödedik par gel uçak gel gelmedi ker par verip motor alacak şak gip resme,Nötr,0.5,2,0.4759
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"2007 den beri oyalıyorlar, Avrupaya göz dagı vermek için Tramp ın Politikası oldu artık, Şimdi de yunanistan dan birşeyler bekliyordur Bak yapmassanız Türkiye ye F35 Motorlarını veririm diyor, Hop veridim Hop veriyorum verdim vericem yapıyor",1,1,,@DeepPullback,den ber oyalıyor avrupa göz dagı vermek tramp politikas yunanis dan bekliyor bak yapmas türki motor verir diyor hop veridi hop veriyor ver verice yapıyor,Nötr,0.5,2,0.8573
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Trump gerçekten motorlar verilsin diye teklif verse bu havanda su dövmek değilde ??nedir?? Kendimiz jet motoru yapamadığımız müddetçe biz dışa bağımlı olacağız ????,0,0,,@canyucel8995,trump gerçek motor veril teklif ver hava dövmek kendi jet motor yapamadık müddetçe dış bağımlı olacak,Nötr,0.5,2,0.6783
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,La bu deliler yatip kalkip turkiye diyor galiba ruyalarinda bile turkiyeyi goruyorlar 😂😂😂😂😂😂,0,0,,@omurfiratOzge-ye5bu,deli yatip kalkip turki diyor galip ruya turkiye goruyor pozitif pozitif pozitif pozitif pozitif pozitif,Pozitif,0.67,6,0.5632
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Rodoplar nerede ?,0,0,,@Alaettin-u1b,rodop,Nötr,0.5,2,0.2513
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Amerikanların bize vereceği F 35 ucaklari bize Yazılımı modifiye edilmiş uçaklar olacaktır hiçbir zaman o uçaklardan %100 randıman alamayacağız. Kendi motorumuzu üretene kadar oradan turbofan motorları alabiliriz ama en hızlı şekilde kendi turbofan motorunu mu yapıp Kaan’ı bitirmeliyiz,0,1,,@firatkiziltoprak1868,amerika verecek ucaklari yazıl modifi edil uçak olacak hiçbir zama uçak randıma alamayacak motor ürete ora turbofa motor alabilir hızlı şekil turbofa motor yapıp kaan bitirmel,Nötr,0.5,2,0.7052
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Yunanistan egede caydiricimiydiki bizim.niye haberimiz yok ?,0,0,,@imamoglu_tatlıcısı,yunanis ege caydiricimiydik haber,Nötr,0.5,2,0.4596
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,DEDİĞİNE. GÖRE O ZAMAN.  ŞU AN İÇİN. EGE DE HAVA GÜCÜ. YUNAN. İTİNDEN. YANA,0,0,,@salihbiler5382,dedi gör zama egi hav güç yuna nden,Nötr,0.5,2,0.6774
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,amerika avrupadan bıkınca yunanistanda o listeye dahil olmuş oldu.,0,0,,@YukariYakumo2003,amerik avrupa bık yunanista liste dahil,Nötr,0.5,2,0.5668
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"Şuanda da zaten yunistandan çok çok ilerdeyiz, yanlış bir açıklama yapmış.",0,0,,@bilmiyorum2247,yunista yanlış açıkla yap,Negatif,0.67,5,0.6352
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Ef 35 gelse bile düğmesi Amerika'da istemeden kullandirmaz ne İsrail'e nede Yunan'a kullandirmaz.,0,0,,@hasanyuksel6938,gel düğmes amerik isteme kullandirmaz srail yuna kullandirmaz,Nötr,0.5,2,0.6781
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Arkadaslar us boyle ucaklara muhtac kalmiyacak neden biliyormusun hemen soylum.adamlarda harp teknoligisi var istedigi yeri vuruyor depremle.,0,0,,@AlexKardas-g1q,arkadas boyle ucak muhtaç kalmiyacak biliyormu heme soyl adam harp teknoligis istedigi yer vuruyor depre,Nötr,0.5,2,0.5393
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"Beter olsunlar, işleri güçleri Türkiyemizi dünyaya kötülemek, her türlü Türk düşmanlıgını heryerde yapıyorlar,artık zamanı gelmedi mi, kardeşim senin derdin ne Türkiyeyle,sen kimsin dünyaya Türkiye düşmanlıgı neden aşılıyorsun diyecek lider lazım. Reisten bekliyoruz bunu.",1,0,,@eroleker6238,beter güç türkiye dünya kötülemek türlü türk düşmanlıgı heryer yapıyor zama gelmedi kardeş der türkiye dünya türki düşmanlıgı aşılıyor diyecek lider laz reis bekliyor,Nötr,0.5,2,0.8599
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Yunanistanı takriben ne zaman fethederiz,0,0,,@muratgenco2387,yunanista takribe zama fetheder,Nötr,0.5,2,0.6243
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"F35 i bize vermezler,
Verseler de almayalım Kaan i. Geliştirmeliyiz",0,0,,@ibrahimdogu4392,vermez ver almayal kaan geliştirmel,Nötr,0.5,2,0.7046
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Yunan da dedigimizi yapmak zorunda biz güclendikce hepsi boyun eyecek.,0,0,,@bozdogan-66,yuna dedigi zor güclendik boy eyecek,Negatif,0.67,2,0.7562
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,İki tarafta kendi halkını korkutup soyuyor. Kimsenin kimseyi işgal edeceği yok. Yıllardır aynı düzen.,0,0,,@Kansai-v6e,taraf halk korkutup soyuyor kimse kimse işgal edecek yıl aynı düze,Nötr,0.5,2,0.6842
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"F35 almadık battık olarak ülke olarak. Bizim batmamıza dayanamamışlar, F35 vermeyi kabul etmişler. Alsınlar uçaklarını başlarına çalsınlar.",0,0,,@serdengecti87,almadık bat ülke batma dayanamamış verme kabul alsın uçak baş çalsın,Nötr,0.5,2,0.8127
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Ulan bu Yunan f 35 takmışlar kafayı dünyanın bütün f 35 leri sizde olsa nolacak sanki bizi Yenecekler,0,0,,@ramazanozer683,ula yuna tak kafa dünya nolacak yenecek,Nötr,0.5,2,0.5347
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Yunanistanla değil Avrupa birliği ile bir savaşa gireceğiz adaların şuanki sahibi Almanya Yunanistan deği,0,0,,@Şakiroviç,yunanista avrup birlik savaş girecek ada şuanki sahip almanya yunanis dek,Nötr,0.5,2,0.7056
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"Bir şey soracağım, bunlar bizimle kendini gerçekten denk mi görüyor? Yani tamam f35 çok büyük bir üstünlük fakat kara menzilinizde yunanistan çok mu bir şey değişecek yani.",0,0,,@arheaven,soracak bun kendi gerçek denk görüyor tama büyük üstünlük kar menzil yunanis değişecek,Nötr,0.5,2,0.3887
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"Siz kaybemiyorsunuz,kaşınıyorsunuz",0,0,,@titancrubspecialbicycle1926,kaybemiyor kaşınıyor,Nötr,0.5,2,0.2513
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Vermeyecekler. Yunanistan'ı Gaza getirmek için yapılan bir haber,0,0,,@frostbutnoice,vermeyecek yunanis gaz getirmek yapıla haber,Nötr,0.5,2,0.6805
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Yunistanı gene denize boylıcaz,0,0,,@YusufCANDAŞ-f2n9k,yunista boylıcaz,Nötr,0.5,2,0.2513
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"Yavv bu Yunanistan yine başladı. Arkadaş bir durum yaa, bir durun yaa,
Biz ton derdimiz var, küçük meseleler ile uğraştırmayın bizi. 😅😂",0,0,,@keremcelik1197,yavv yunanis başladı arkadaş dur yaa dur yaa ton derdi küçük mesele uğraştırmay pozitif,Pozitif,0.67,5,0.734
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,"düşmanlıklar beslenmemeli, bu işin kaymağını araç gereç üreticileri yiyor... düşünün, komşu iki ülkeyi sürekli gerilim halinde tutuyorlar... adaya gidiyorsun, insanlarda böyle sorunlar yok... umarım bu iki ülke çözüm odaklı çalışırlar çünkü her iki tarafın da dünyanın en güzel denizi, en güzel mavisi, en güzel rüzgarı var... egeliler dediğimi belki daha iyi anlayacaktır... çünkü karaburun'dan bir bakıyorsun solda middilli, sağda sakız adaları... midillililer ayvalık'tan alış veriş yapıyor... tahta parçasına tutansan istediğine gidersin... yunanlı siyasiler lütfen şu gerilimi azaltın abicim!!!!",1,2,,@Bematist,düşmanlık beslenmemel kaymak araç gereç üretici yiyor düş komşu ülke sürekli geril hal tutuyor ada gidiyor insan sorun umar ülke çöz odaklı çalışır taraf dünya güzel güzel mavis güzel rüzgar egeli dedik anlayacak karabur dan bakıyor sol middilli sak sak ada midillili ayvalık tan alış veriş yapıyor tah parça istedik gider yunanlı siyasi lütfe geril azal abiç,Nötr,0.5,2,0.3994
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Ne panigi biz kinariz 😂😂😂😂😂😂ey Yunanistan ey İsrail ey Avrupa 😂😂😂😂😂😂😂 tavuk 🐔🐔🐔 fiyatını kontrolü durduramayan lider,1,0,,@suatalbay2048,panigi kinar pozitif pozitif pozitif pozitif pozitif pozitif yunanis srail avrup pozitif pozitif pozitif pozitif pozitif pozitif pozitif tavuk fiyat kontrolü durduramaya lider,Pozitif,0.67,6,0.6806
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Dilerim ABD kontrolündeki F 35 leri vermezler. İlk etapta motorları versinler yeter. Ayrıca İsrail ABD'nin F 35 kararını henüz onaylamadı.,1,1,,@t.c.vatandas6552,abd kontrol vermez etap motor versin yeter srail abd nin karar onaylamadı,Nötr,0.5,2,0.8634
gJOpBC7AKA4,Yunanistan&#39;da Türkiye paniği: &#39;F-35&#39;leri alacaklar biz kaybediyoruz!&#39;,dijitalleşme Türkiye,Ulan sizin her tarafınız caydırıcı olsa ne olur...,0,0,,@Emre1_1919,ula taraf caydırıç,Nötr,0.5,2,0.5054
